global_mse,global_mae,ver_max,ver_topk,maxpool_mse_3x3,maxpool_mse_5x5,maxpool_mse_9x9,maxpool_mse_15x15,maxpool_mse_25x25,maxpool_mse_35x35,maxpool_mse_51x51,maxpool_mse_75x75,maxpool_mse_101x101,filename,label,split
0.00033415016,0.009448174,0.00085971283,0.0006984942,0.0012112217,0.0020503288,0.0036600744,0.0060830545,0.00963893,0.012965379,0.01841866,0.0262502,0.034260347,1im3l0te.png,0,validation
0.0005394476,0.010773472,0.0020653566,0.0011237394,0.0019012799,0.0029974,0.0050439485,0.00804221,0.0129479645,0.017802324,0.025761383,0.036775216,0.04627972,1ixbctp4.png,0,validation
0.0006297727,0.011835756,0.0017703606,0.0013629467,0.002262386,0.003721463,0.006345675,0.010137827,0.01625628,0.022319192,0.03278439,0.05090841,0.069221474,1j67kjfc.png,0,validation
0.0003179773,0.00955483,0.00067259435,0.0005533192,0.0011395148,0.001903433,0.0033056969,0.0052630864,0.008181652,0.010775418,0.014700163,0.02023571,0.025174642,1jquwjfy.png,0,validation
0.00030607855,0.00929151,0.0006683833,0.0006316286,0.0011020425,0.0018394567,0.0031798289,0.0049639344,0.0074946806,0.009739063,0.013201017,0.018470468,0.024095131,1kjs08rw.png,0,validation
0.00029960144,0.009219923,0.00075104384,0.00061974133,0.0011075955,0.0018538748,0.0031713226,0.004890111,0.0074756346,0.009703349,0.012656963,0.01635641,0.019645752,1kwqjl8e.png,0,validation
0.00053796516,0.01111052,0.0017319694,0.0010499803,0.0018353641,0.0028731765,0.0047714054,0.0074285995,0.011761234,0.0161494,0.023306321,0.033072837,0.04089343,1m045v7w.png,0,validation
0.0003397936,0.009805255,0.00092819607,0.0007048124,0.0012362165,0.002093563,0.003669264,0.0058664824,0.009389811,0.012632764,0.017523546,0.024803823,0.032008022,1m7qo6nm.png,0,validation
0.00036741313,0.010048997,0.00070010783,0.0006281193,0.0012723496,0.0020968544,0.0036011643,0.0056612156,0.008728076,0.011457942,0.01588049,0.022070741,0.026789874,1mkr3qe9.png,0,validation
0.0005327479,0.010567747,0.0021158683,0.001099131,0.0017984362,0.0028380328,0.0048369532,0.0077778213,0.012437656,0.016914332,0.024236074,0.034731954,0.04310573,1ndcs1uy.png,0,validation
0.0005686016,0.01047635,0.0012559587,0.0012261012,0.0017836901,0.0030322848,0.0055596773,0.009442004,0.015780773,0.021844832,0.031388227,0.046142183,0.0569616,1o2y1eju.png,0,validation
0.0003920323,0.010578182,0.0008644331,0.0007430801,0.0012981745,0.002132839,0.0036582754,0.00570942,0.008659867,0.011437713,0.01566225,0.021336477,0.02645741,1ph3kkzw.png,0,validation
0.00094277615,0.013390931,0.0017705185,0.0016619969,0.002662063,0.0044045714,0.007947522,0.013681763,0.023428567,0.033507872,0.050889924,0.077917345,0.09651979,1pms8yrq.png,0,validation
0.0009930038,0.0134593835,0.0019955055,0.0016898479,0.0027858904,0.0046270434,0.008429072,0.014639393,0.025094753,0.035987455,0.055181857,0.08496766,0.1047685,1pz2qrut.png,0,validation
0.00030127738,0.009322499,0.00068870134,0.00060917967,0.0010876692,0.0018165397,0.0031209697,0.004845505,0.007202794,0.009191847,0.012062102,0.015644008,0.018432355,1rdolpgu.png,0,validation
0.00036206548,0.0101135215,0.0007478206,0.00060559605,0.0012519413,0.0020443974,0.0035107685,0.005505657,0.0085246945,0.011208887,0.015021873,0.019936284,0.023070171,1ryrsjby.png,0,validation
0.0003080055,0.009174786,0.00069912185,0.00066957617,0.0011387353,0.001903652,0.00325201,0.004977568,0.0072229505,0.009249527,0.012250599,0.016601657,0.020827774,1trv62sb.png,0,validation
0.0003197362,0.009619436,0.00071644277,0.00057868223,0.001153981,0.0019171091,0.0033413495,0.005316224,0.00817211,0.010771822,0.014489611,0.019511687,0.02252633,1u6nmp9k.png,0,validation
0.00035680187,0.010150265,0.00082662655,0.0006459518,0.0012569651,0.0020549847,0.0034300936,0.005208593,0.007808012,0.010175683,0.013676389,0.018125296,0.021025991,1ut65ix4.png,0,validation
0.00034272813,0.009817572,0.0007430639,0.00060741673,0.0012659049,0.0021438894,0.003780576,0.0061272806,0.00972088,0.012831622,0.017815722,0.025278173,0.031992227,1uy9kftq.png,0,validation
0.00027568857,0.008943822,0.00066234474,0.00057655945,0.001024108,0.0017332593,0.003009522,0.004746521,0.0073340503,0.009469096,0.012448741,0.016527522,0.02016117,1v2w9y49.png,0,validation
0.0003981635,0.010462032,0.0007786735,0.00071459427,0.0013824746,0.0023029682,0.0039419187,0.0061988477,0.009764208,0.013297651,0.01858866,0.02574094,0.031379748,1v7k3d5o.png,0,validation
0.00030629648,0.009664907,0.00074877666,0.0005939515,0.0011064943,0.0018124512,0.00304929,0.0046591507,0.0070394613,0.00911162,0.011853326,0.015188242,0.017976481,1v95t8xw.png,0,validation
